6863;"Is it true that Stacy Ferguson (aka Fergie) of the Black Eyed Peas, had a minor role in the 2006 film Poseidon. - ""Yes""? ""No""?";Yes;music
6864;"The song Moody River was a big teenage tragedy hit song for this singer in 1961. - ""Paul Anka""? ""Andy Williams""? ""Bobby Vinton""? ""Pat Boone""?";Pat Boone;music
6865;"This singer sang Seasons in the Sun in 1974. - ""Glen Campbell""? ""John Denver""? ""Terry Jacks""? ""Steve Forbert""?";Terry Jacks;music
6866;"This group had a big hit  in 1975 with the chart topping Sister Golden Hair. - ""Bread""? ""America""? ""The Hollies""? ""Bachman Turner Overdrive""?";America;music
6867;"What are the Phantoms initials in the book The Phantom of the Opera? - ""M. E.""? ""P. O.""? ""O. G.""? ""A. P.""?";O. G.;music
6868;"Did Boston record the song Dont Fear the Reaper? - ""Yes""? ""No""?";No;music
6869;"Things I Miss the Least is the title of a Steely Dan song. - ""False""? ""True""?";False;music
6870;"Steve Nicks sings She is like a cat in the dark. And then she is the darkness.  Who is the mystical woman who is taken by the wind? - ""Gold Dust Woman""? ""Rhiannon""? ""Sara""? ""Angel""?";Rhiannon;music
6871;"This band, formed in New York City, became famous in 1973 with the hit single Dancing in the Moonlight. - ""King Vitamin""? ""Krokus""? ""King Harvest""? ""King Crimson""?";King Harvest;music
6872;"In 1985 Ms. Lena Horne appeared as herself on what popular television sitcom? - ""A Different World""? ""The Cosby Show""? ""Cheers""? ""Growing Pains""?";The Cosby Show;music
6873;"Complete these lyrics from a song by Jimmy Buffett, included in his album Living and Dying in 3/4 Time: Ringling, Ringling Slippin away Only forty people, livin there today Streets are dusty and the bank has been torn down Its a dyin .......... - ""little town""? ""way to go""? ""place to be""? ""city here""?";little town;music
6874;"This lovely lady released You Aint Woman Enough To Take My Man and Dont Come Home a-Drinkin With Lovin on Yo-Mind. Her first and last name initials match. Who is she? - ""Marta McEntire""? ""Cathy Cline""? ""Maria Mandrell""? ""Loretta Lynn""?";Loretta Lynn;music
6875;"The song Heart of Gold was a hit song for this singer in the 70s. - ""Stephen Stills""? ""Graham Nash""? ""Neil Young""? ""David Crosby""?";Neil Young;music
6876;"Often considered nothing more than an elevator music cliche, the bossa nova classic The Girl from Ipanema is actually a worldwide phenomenon.  The number of artists who have covered it is endless, and the song is truly recognized around the world. Finish the lyric: When she walks shes like a ______ that, swings so cool and sways so gentle, that when she passes each one she passes goes a-a-ah! - ""carioca""? ""seagull""? ""palm tree""? ""samba""?";samba;music
6877;"What was Ritchie Valens real name? - ""Ricardo Stephan Valenzuela""? ""Richard Steven Valenzuela""? ""Ritchie Stefano Valensa""? ""Richard Stephen Valens""?";Richard Steven Valenzuela;music
6878;"She was called Sassy and was one of the greatest jazz vocalists. - ""Sarah Vaughan""? ""Ella Fitzgerald""? ""Shirley Horne""? ""Lena Horne""?";Sarah Vaughan;music
6879;"Which band recorded this Grammy Award-winning song? - ""Stone Temple Pilots""? ""Smashing Pumpkins""? ""Soundgarden""? ""Nirvana""?";Smashing Pumpkins;music
6880;"In what year was W.C. Handys Memphis Blues published? - ""1925""? ""1833""? ""1921""? ""1912""?";1912;music
6881;"Which two members of the girl band All Saints are sisters? - ""Shaznay and Melanie""? ""Natalie and Melanie""? ""Melanie and Nicolea""? ""Nicole and Natalie""?";Nicole and Natalie;music
6882;"Who composed the beautiful Finlandia? - ""Sibelius""? ""Grieg""? ""Bizet""? ""Otto Bull""?";Sibelius;music
6883;"What band made the famous rock and roll tour Voodoo Lounge? - ""Rolling Stones""? ""Led Zeppelin""? ""Queen""? ""The Beatles""?";Rolling Stones;music
6884;"Who was the manager of the popular rock group The Beatles? - ""Berry Gordy""? ""Brian Epstein""? ""Phil Spector""? ""Peter Grant""?";Brian Epstein;music
6885;"John Paul Jones was a novice bass player, when he joined Led Zeppelin, with his instrument of expertise being the melatron. - ""True""? ""False""?";False;music
6886;"Sean Yseult played bass in this American Groove metal band, founded by Rob Cummings and Paul ENA Kostabi in 1985, and named after a movie. - ""Jack Off Jill""? ""My Ruin""? ""White Zombie""? ""L7""?";White Zombie;music
6887;"Never Mind the Bollocks is ranked #41 on Rolling Stones list of greatest albums of all time. Who recorded this album? - ""The Smyths""? ""The Cure""? ""The Kinks""? ""Sex Pistols""?";Sex Pistols;music
6888;"In 1992, Mariah Carey did a live cover of this quintets song Ill Be There. Name the famous sibling group. - ""The DeFranco Family""? ""The Sylvers""? ""The Jackson 5""? ""The Osmonds""?";The Jackson 5;music
6889;"The great Choral Symphony by Beethoven ends with a beautiful song based on a German poem. Who wrote the poem? - ""Goethe""? ""Schindler""? ""Schiller""? ""Werfel""?";Schiller;music
6890;"Who taught David Bryan to play the piano? - ""Ernie Hack""? ""Emory Hack""? ""Eamon Hack""? ""Eddie Hack""?";Emory Hack;music
6891;"If life were fair, Elvis would be alive and the impersonators dead. Which of these comedians said this? - ""Jack Paar""? ""Johnny Carson""? ""Steve Allen""? ""Jay Leno""?";Johnny Carson;music
6892;"What is the name of the country singer who had a #1 smash hit single in 1977 with Southern Nights? - ""Roy Clark""? ""Glen Campbell""? ""Waylon Jennings""? ""Jerry Reed""?";Glen Campbell;music
6893;"Which well known southern rock band gave us the song Red, White and Blue in 2003? - ""The Doobie Brothers""? ""Lynyrd Skynyrd""? ""Molley Hatchet""? ""The Allman Brothers""?";Lynyrd Skynyrd;music
6894;"This group had a U.S. #1 hit in 1977 with a cover version of Bruce Springsteens Blinded By the Light. It was one of the most popular songs to come out of 1977. - ""Pilot""? ""Jefferson Starship""? ""Manfred Mann""? ""Player""?";Manfred Mann;music
6895;"What is the title of the 2001 song recorded by hip hop duo OutKast? - ""Ms. Jason""? ""Ms. Watson""? ""Ms. Jonson""? ""Ms. Jackson""?";Ms. Jackson;music
6896;"In an attempt to outdo the Beatles Sgt. Pepper album this group released the particularly unsuccessful LP Their Satanic Majesties Request in 1967.  The 3-D album cover features hidden images of the Fab Four and contains trippy psychedelic songs like 2000 Light Years from Home (sound clip). - ""The Yardbirds""? ""The Animals""? ""The Who""? ""The Rolling Stones""?";The Rolling Stones;music
6897;"The song Upside Down was a big chart topping hit for this RB diva in 1980. - ""Natalie Cole""? ""Donna Summer""? ""Aretha Franklin""? ""Diana Ross""?";Diana Ross;music
6898;"Who played bass for Phish? - ""Jeff Ament""? ""Louis Satterfield""? ""Mike Gordon""? ""Verdine White""?";Mike Gordon;music
6899;"This Canadian band came out with the song Safety Dance, which after being released in 1982 in the USA, soared to the top of the billboard charts. - ""Men Without Hats""? ""The Tubes""? ""Asia""? ""Flock of Seagulls""?";Men Without Hats;music
6900;"Who recorded Quit Playin Games (With My Heart), one of the biggest songs of 1997? - ""Backstreet Boys""? ""N Sync""? ""Savage Garden""? ""Counting Crows""?";Backstreet Boys;music
6901;"What recording group made the song Lady Marmalade popular in 1974? - ""Boney M.""? ""None of these""? ""Labelle""? ""The Supremes""?";Labelle;music
6902;"In what year was Apocalyptica formed? - ""1994""? ""1996""? ""1995""? ""1993""?";1995;music
6903;"Is Kirk Winger the lead singer of the band Winger? - ""Yes""? ""No""?";No;music
6904;"Ritchie Valens performed alongside Buddy Holly and Paul Anka. - ""False""? ""True""?";True;music
6905;"This performer died soon after the Monterey Pop Festival. He wrote and/or sung many top hits. Who was this man who sat (Down at) The Dock of the Bay? - ""Steve Cropper""? ""Otis Redding""? ""Jerry Garcia""? ""Paul Butterfield""?";Otis Redding;music
6906;"This male quartet asked the question Him or Me. Who are they? - ""Intro""? ""Troop""? ""The Rude Boys""? ""Today""?";Today;music
6907;"Lars Ulrich and James Hetfield formed Metallica on this date. - ""28 October 1981""? ""2 September 1980""? ""31 August 1979""? ""1 January 1982""?";28 October 1981;music
6908;"Gunfight at the OK Corral was sung by Frankie Laine. - ""False""? ""True""?";True;music
6909;"What electronic store used the song Just What I Needed by The Cars in their commercial? - ""Circuit City""? ""Best Buy""? ""Radio Shack""? ""Staples""?";Circuit City;music
6910;"Who sings the songs Brand New Man, Boot Scootin Boogie, and My Maria? - ""Lonestar""? ""Alabama""? ""Diamond Rio""? ""Brooks  Dunn""?";Brooks  Dunn;music
6911;"Billy Idols first stint as a guitar player was with which punk band? - ""Chelsea""? ""The Sex Pistols""? ""The Ramones""? ""The Doors""?";Chelsea;music
6912;"Who had a smash hit song in 1990 called Close to You? - ""Maxi Priest""? ""Lenny Kravitz""? ""Romeo Blue""? ""Eddie Money""?";Maxi Priest;music
6913;"What was the name of the Hungarian composer who wrote the Hary Janos Suite? - ""Bartok""? ""Gabor""? ""Kodaly""? ""DuPre""?";Kodaly;music
6914;"This female singer loved you for your Pink Cadillac in 1988. - ""Sarah Vaughn""? ""Aretha Franklin""? ""Patti LaBelle""? ""Natalie Cole""?";Natalie Cole;music
6915;"What were Ludwig van Beethovens instructions for the Fifth Symphony? - ""Pianissimo""? ""Allegro con vivio""? ""Andante""? ""Allegro con brio""?";Allegro con brio;music
6916;"In the song Hello Muddah, Hello Fadduh, if Mom and Dad let him come home, the boy promises he will let this person hug and kiss him. - ""spinster sister""? ""everybody""? ""Aunt Bertha""? ""his baby sister""?";Aunt Bertha;music
6917;"Considered the greatest baritone saxophonist of all times, he played for many years with Duke Ellington. His signature piece was Sophisticated Lady. Who was he? - ""Coleman Hawkins""? ""Johnny Hodges""? ""Pee Wee Russell""? ""Harry Carney""?";Harry Carney;music
6918;"Charlie Daniels was nominated for a Grammy Award for Best Country Vocal Performance in 1979 for The Devil Went Down to Georgia but did not win. - ""False""? ""True""?";False;music
6919;"Who sang the 70s song I Love the Nightlife (Disco Round)? - ""Amber Lynn""? ""Alicia Bridges""? ""Candy Samples""? ""Samantha Fox""?";Alicia Bridges;music
6920;"Even though Im a man, people always comment about my great hair. I also sang the popular 2004 song Some Beach. Who am I? - ""Trace Adkins""? ""Blake Shelton""? ""Keith Urban""? ""Toby Keith""?";Blake Shelton;music
6921;"This band, formed in 1968, had many hits in Canada before finally hitting the US charts in 1982? - ""Rush""? ""Guess Who""? ""April Wine""? ""Lighthouse""?";Rush;music
6922;"The Pearl Jam song Down, which was released on the 2003 B-sides compilation Lost Dogs, was inspired by the writings of what author? - ""Hubert Selby, Jr.""? ""William Burroughs""? ""Kurt Vonnegut""? ""Howard Zinn""?";Howard Zinn;music
6923;"This female Cuban-born singer was the lead singer for a band out of the Miami area. She burst onto the scene in 1985 with the smash hit single Conga ( #10 in the U.S.). What is the name of this Latin Queen of Pop? - ""Vanessa Del Rio""? ""Jennifer Lopez""? ""Gloria Estefan""? ""Selena""?";Gloria Estefan;music
6924;"This singer was Thanking God That He Was a Country Boy  in the year 1975. He was probably also thanking God for this song reaching  #1 on the charts. What singer are we talking about? - ""John Denver""? ""Jerry Reed""? ""Milton Brad Lee""? ""Mike Calfhurts""?";John Denver;music
6925;"How many children did Ray Charles have? - ""Twenty""? ""Twenty-three""? ""Twelve""? ""Fifteen""?";Twelve;music
6926;"Eric Clapton was born in Ripley, England on which date? - ""March 29, 1944""? ""March 30, 1946""? ""March 28, 1943""? ""March 30, 1945""?";March 30, 1945;music
6927;"Who released the song Dancing With Myself in 1981? - ""Billy Idol""? ""The Cars""? ""The Clash""? ""The Rolling Stones""?";Billy Idol;music
6928;"What was the name of the band Ritchie Valens joined at the age of 16? - ""The Palmers""? ""none of these""? ""Los Lonely Boys""? ""The Silhouettes""?";The Silhouettes;music
6929;"What disease caused the death of Ray Charles in 2004? - ""Tuberculosis""? ""Heart attack""? ""Cancer""? ""Brain aneurysm""?";Cancer;music
6930;"Give Me One Reason was a big hit song for this singer in 1996. - ""Tracy Chapman""? ""Naomi Judd""? ""Tori Amos""? ""Natalie Merchant""?";Tracy Chapman;music
6931;"John Brim performed the song Ice Cream Man. - ""False""? ""True""?";True;music
6932;"Eric Singer, best known as a drummer for the rock band KISS, also played drums for Black Sabbath. - ""True""? ""False""?";True;music
6933;"Which guitar god played the solo on Michael Jacksons hit song Beat It? - ""Eddie Van Halen""? ""Steve Lukather""? ""Brian May""? ""Stevie Ray Vaughn""?";Eddie Van Halen;music
6934;"Brandy (Youre a Fine Girl) was a big hit for this one hit wonder in 1972. - ""Looking Glass""? ""The Reflections""? ""First Class""? ""Three Dog Night""?";Looking Glass;music
6935;"One of the most important American jazz singers of the 20th century, she was discovered by Teddy Wilson. She was famous for her behind the beat type of phrasing and for her renditions of Thelonius Monk songs. - ""Billy Holiday""? ""Dinah Washington""? ""Abbey Lincoln""? ""Carmen McRae""?";Carmen McRae;music
6936;"This comedian said, The least said English sentence is The Delorean belongs to the accordionist. - ""Drew Carey""? ""Jay Leno""? ""Johnny Carson""? ""Dave Letterman""?";Johnny Carson;music
6937;"This Heat released Deceit in 1981. - ""True""? ""False""?";True;music
6938;"Which musical is based on Mark Twains novel The Adventures of Huckleberry Finn? - ""Showboat""? ""Big River""? ""Tom and Huck""? ""Brigadoon""?";Big River;music
6939;"Crosby, Stills and Nash were the authors of the song Woodstock? - ""False""? ""True""?";False;music
6940;"This genre in electronic music was developed by the dance club DJs in Chicago in the early 80s of the 20th century. - ""Trance""? ""Techno""? ""House""? ""Breakbeat""?";House;music
6941;"American singer and jazz musician Nat King Cole was born Nathaniel Adams Coles, in which city? - ""New Orleans, Louisiana""? ""Montgomery, Alabama""? ""Oakland, California""? ""Los Angeles, California""?";Montgomery, Alabama;music
6942;"During a tour with Pigface in the early 90s, this then rookie artist was caught sleeping at a backstage party and woke up to find his trademark dreadlocks snipped from his head by Al Jogenson, the front man of industrial metal band, Ministry. - ""Trent Reznor""? ""Ziggy Marley""? ""Rob Zombie""? ""Johnny Lydon""?";Trent Reznor;music
6943;"The song Hit The Floor from Linkin Parks album Meteora features lyrics about which body part? - ""Lungs""? ""Heart""? ""Skin""? ""Eyes""?";Heart;music
6944;"What career did The Monkees member David Thomas (Davy) Jones want to take as a child? - ""School Teacher""? ""Pro Wrestler""? ""Jockey""? ""Actor""?";Jockey;music
6945;"This 90s female singer recorded the smash hit You Were Meant for Me in 1997. - ""Bertha Ishcabibble""? ""Jewel""? ""Tori Amos""? ""Gwen Stefani""?";Jewel;music
6946;"Who had hits with the songs Home, If The Devil Danced (In Empty Pockets), Ships That Dont Come In, John Deere Green, Third Rock From the Son, Pickup Man, Bigger Than the Beatles, and Texas Sized Heartache? - ""Tracy Byrd""? ""David Lee Murphey""? ""Joe Diffie""? ""Collin Raye""?";Joe Diffie;music
6947;"This great saxophonist played on the hit song by Bill Withers Just the Two of Us. - ""Bill Withers""? ""Stan Getz""? ""Grover Washington, Jr.""? ""Zoot Sims""?";Grover Washington, Jr.;music
6948;"What post-punk band from Boston, Massachusetts recorded Thats When I Reach For My Revolver and Academy Fight Song? - ""The Clash""? ""Police""? ""Sex Pistols""? ""Mission of Burma""?";Mission of Burma;music
6949;"What is the title of the rock and roll song by Chuck Berry released in 1958? - ""Jimmy B. Goode""? ""Jackie B. Goode""? ""Johnny B. Goode""? ""Jerry B. Goode""?";Johnny B. Goode;music
6950;"How many studio albums did Pink Floyd release without Roger Waters as a band member? - ""1""? ""3""? ""0""? ""2""?";2;music
6951;"Gwen Stefani became famous as lead singer and founding member of this band. - ""Evanescance""? ""The Pussycat Dolls""? ""The Go Gos""? ""No Doubt""?";No Doubt;music
6952;"This 1970 progressive rock album was Gentle Giants first release. - ""Gentle Giant""? ""Octopus""? ""Acquiring the Taste""? ""The Missing Piece""?";Gentle Giant;music
6953;"Who was originally set to co-star in Under the Cherry Moon alongside Prince? - ""Vanity""? ""Brook Shields""? ""Apollonia""? ""Jill Jones""?";Apollonia;music
6954;"Johnny Cash is the first person to ever be sued by the Federal Government for starting a forest fire. - ""True""? ""False""?";True;music
6955;"This band simply consists of the duo: Graham Russell and Russell Hitchcock. - ""Spandau Ballet""? ""Mr. Mister""? ""Air Supply""? ""Glass Tiger""?";Air Supply;music
6956;"What American female musician was nicknamed the Queen of Rock and Roll? - ""Stevie Nicks""? ""Tina Turner""? ""Janis Joplin""? ""All of these""?";All of these;music
6957;"Which member of Ray Charles family died in a drowning accident? - ""His mother""? ""His father""? ""His sister""? ""His brother""?";His brother;music
6958;"What did Paul McCartney have in mind when he wrote the song Blackbird for The Beatles? - ""A crow""? ""A black woman""? ""A blackbird""? ""Poultry""?";A black woman;music
6959;"Aaliyahs first major movie role was in Romeo Must Die where she starred alongside this movie star. - ""Chow Yun Fat""? ""Jet Li""? ""Brandon Lee""? ""Jackie Chan""?";Jet Li;music
6960;"Singer Andy Williams did a comedy sketch in which he would get madder and madder at a puppet and scream Not now, not ever. Never. His outburst was comical because Andy was known to be quite easy-going. What was the name of the puppet from this sketch? - ""Fozzy Bear""? ""Cookie Bear""? ""Cookie Monster""? ""Captain Chocolate Chip""?";Cookie Bear;music
6961;"Which Southern rock band released She Talks to Angels in 1990? - ""Allman Brothers Band""? ""Black Crowes""? ""ZZ Top""? ""Lynyrd Skynyrd""?";Black Crowes;music
6962;"In 2004, RB artist Beyonce was nominated for Best Female Artist of the year at what awards? - ""Billboard Awards""? ""Comedy Central Awards""? ""MTV Awards""? ""Vibe Awards""?";Billboard Awards;music
6963;"This band derived its moniker from the combination of the names of two blues musicians. - ""Jethro Tull""? ""Pink Floyd""? ""Lynyrd Skynyrd""? ""ZZ Top""?";Pink Floyd;music
6964;"Who said: Youre talking to someone who really understands rock music. - ""Tipper Gore""? ""George W. Bush""? ""Elvis Costello""? ""Ozzy Osbourne""?";Tipper Gore;music
6965;"What song was recorded by two generations of Presleys? - ""In the Ghetto""? ""Suspicious minds""? ""Dont Cry Daddy""? ""Love Me tender""?";Dont Cry Daddy;music
6966;"The song featured in the sound clip was a #1 US country single for this artist in 1982. - ""Eddie Rabbitt""? ""Lee Greenwood""? ""Randy Travis""? ""Ronnie Milsap""?";Ronnie Milsap;music
6967;"This superstar who dominated the 80s wanted to Dress You up and Live to Tell about it. - ""Cyndi Lauper""? ""Madonna""? ""Cher""? ""Tina Turner""?";Madonna;music
6968;"What high school buddy did bassist extraordinaire, Les Claypool, of rock band Primus receive his first bass guitar from? - ""James Hetfield""? ""Billy Gould""? ""Cliff Burton""? ""Flea""?";Billy Gould;music
6969;"What T.V. show did a recreation of the song The Devil Went Down to Georgia in one of its episodes? - ""The Muppets""? ""The Simpsons""? ""Arthur""? ""Family Guy""?";The Muppets;music
6970;"Who wrote the melody of The Devil Went Down to Georgia originally, and called it Lonesome Fiddle Blues? - ""Charlie Daniels""? ""Paul McCartney""? ""Vassar Clements""? ""Bob Dylan""?";Vassar Clements;music
6971;"What was the birth name of Syd Barrett, the original front man of Pink Floyd? - ""David Syd Barrett""? ""Roger Keith Barrett""? ""Roger Syd Barrett""? ""Syd Max Barrett""?";Roger Keith Barrett;music
6972;"Bette Davis Eyes was originally recorded in 1974 by Jackie DeShannon, but this female vocalist brought the song to number one for nine consecutive weeks in 1981. - ""Kim Carnes""? ""Bonnie Tyler""? ""Juice Newton""? ""Crystal Gayle""?";Kim Carnes;music
6973;"What country music singer and songwriter made an Oscar winning performance in Alice Doesnt Live Here Anymore? - ""Waylon Jennings""? ""Willie Nelson""? ""Glen Campbell""? ""Kris Kristofferson""?";Kris Kristofferson;music
6974;"In what year did ABBA win the Eurovision contest? - ""1974""? ""1975""? ""1973""? ""Never""?";1974;music
6975;"This French electronic musical duo is famous for hiding their faces behind robot masks. - ""AIr""? ""Daft Punk""? ""Telepopmusic""? ""KLF""?";Daft Punk;music
6976;"What American rapper wrote and performed the song Mockingbird, released in 2005? - ""Jay-Z""? ""50 Cent""? ""Eminem""? ""Kanye West""?";Eminem;music
6977;"This band had yet another hit in the 1980s with the song These Dreams. - ""Hall  Oates""? ""Heart""? ""Journey""? ""Steve Miller Band""?";Heart;music
6978;"Diary of a Madman - ""Marilyn Manson""? ""Ozzy Osbourne""? ""Alice Cooper""? ""David Bowie""?";Ozzy Osbourne;music
6979;"Where was Garth Brooks born? - ""Georgia""? ""Idaho""? ""Missouri""? ""Oklahoma""?";Oklahoma;music
6980;"Who sang the 1983 hit song called Total Eclipse of the Heart? - ""Laura Branigan""? ""Bonnie Tyler""? ""Joan Jett""? ""Cyndi Lauper""?";Bonnie Tyler;music
6981;"Which member of Metallica was fired less than two years after joining the band in 1981? - ""Kirk Hammett""? ""Jason Newsted""? ""Dave Mustaine""? ""Lars Ulrich""?";Dave Mustaine;music
6982;"What legendary composer has been called the Father of Modern Music? - ""Bach""? ""Beethoven""? ""Chopin""? ""Mozart""?";Mozart;music
6983;"The band Nirvana originated from Seattle, Washington. - ""True""? ""False""?";False;music
6984;"Who brought us the song Cowboy Boogie in 1993? - ""Gary Allan""? ""Vince Gill""? ""Travis Tritt""? ""Randy Travis""?";Randy Travis;music
6985;"The performer of the theme song for the TV series Rawhide never sang another song. - ""False""? ""True""?";False;music
6986;"In 1996, this keyboardist and songwriter asked Emppu Vuorinen and Tarja Turunen to join his project, thus forming power metal band Nightwish. - ""Jukka Nevalainen""? ""Tuomas Holopainen""? ""Sami Vanska""? ""Marco Hietala""?";Tuomas Holopainen;music
6987;"Who performed the 1984 hit song Whats Love Got to Do with It? - ""Mariah Carey""? ""Paula Abdul""? ""Amy Grant""? ""Tina Turner""?";Tina Turner;music
6988;"After the Lovin was a hit song for this singer in 1976. - ""Tom Jones""? ""Engelbert Humperdinck""? ""Dion""? ""Johnny Cash""?";Engelbert Humperdinck;music
6989;"This blues pioneer, and former husband of a famous singer, was one of Jimi Hendrixs major influences. - ""Robert Johnson""? ""Bo Diddley""? ""Ike Turner""? ""Howlin Wolf""?";Ike Turner;music
6990;"The Rick James-parodying sketch on the sketch comedy television program, Chappelles Show, was a retrospective of the actual love-and-hate friendship between James and Charlie Murphy. - ""True""? ""False""?";True;music
6991;"In their smash hit, Hotel California, The Eagles make reference to steely knives (They stab them with their steely knives, but they stll cant kill the beast!).  What musical group might they be referring to? - ""Thin Lizzy""? ""Steely Dan""? ""Iron Butterfly""? ""Iron Maiden""?";Steely Dan;music
6992;"Which of the following albums by Prince is the longest? - ""1999""? ""Crystal Ball""? ""Emancipation""? ""The Rainbow Children""?";Emancipation;music
6993;"Which group once referred to famous actress, Christina Applegate, in one of their hit songs? - ""Smash Mouth""? ""P.M. Dawn""? ""Bones, Thugs-n-Harmony""? ""Savage Garden""?";P.M. Dawn;music
6994;"In what type of accident does Celine Dion lose her lover in her 1996 superexpensive music video Its All Coming Back to Me Now? - ""Shipwreck""? ""Horse riding accident""? ""Plane crash""? ""Motorcycle crash""?";Motorcycle crash;music
6995;"Just the Two of Us sampled an old song of the same name. Who sang the original? - ""Al Green""? ""Bill Withers""? ""Marvin Gaye""? ""Clarence Carter""?";Bill Withers;music
6996;"This Canadian band had a fondly remembered hit with Last Song. Their next attempt, Close Your Eyes, isnt so well remembered. - ""Stampeders""? ""Guess Who""? ""Edward Bear""? ""Lighthouse""?";Edward Bear;music
6997;"This artist had number 1 hits with Is There Life out There, Rumor Has It, For My Broken Heart, and The Heart Is the Lonely Hunter. - ""Reba McEntire""? ""Tanya Tucker""? ""Mary Chapin Carpenter""? ""Faith Hill""?";Reba McEntire;music
6998;"The band Sublime disbanded after Brad Nowells death. - ""True""? ""False""?";True;music
6999;"In 1982 this progressive rock group released Heat Of The Moment, a song that reached #4 on US charts. - ""Genesis""? ""Toto""? ""Survivor""? ""Asia""?";Asia;music
7000;"In 1981, this singer duetted with Diana Ross on Endless Love, the theme song of the self-titled movie. - ""Micheal Jackson""? ""Bobby Brown""? ""Lionel Richie""? ""Bryan Adams""?";Lionel Richie;music
7001;"American Music is a 1991 song by this bass-happy Wisconsin band. - ""Garbage""? ""The BoDeans""? ""Steve Miller Band""? ""Violent Femmes""?";Violent Femmes;music
7002;"Which of these is the title of a popular 1963 song recorded by Elvis Presley? - ""None of these""? ""Viva San Francisco""? ""Viva Los Angeles""? ""Viva Las Vegas""?";Viva Las Vegas;music
7003;"What song from Pink Floyds album The Dark Side of the Moon contains these lyrics: The lunatic is on the grass. The lunatic is on the grass. Remembering games and daisy chains and laughs. Got to keep the loonies on the path.? - ""Us and Them""? ""Brain Damage""? ""Eclipse""? ""Have a Cigar""?";Brain Damage;music
7004;"What word is missing from the verse of Madonnas song Take A Bow: When you get to the part where youre breaking my heart, hide behind your smile, all the world loves ...? - ""A star""? ""Lies""? ""Artificiality""? ""A clown""?";A clown;music
7005;"My Mama Used to Say was a big hit song for this one hit wonder in 1982. - ""Champagne""? ""Sister Sledge""? ""Cheri""? ""Junior""?";Junior;music
7006;"Which member of the Beatles joked that the bands name came to him in a vision from a man who appeared on a flaming pie and said... You are the Beatles -- with an A? - ""Ringo Starr""? ""Paul McCartney""? ""John Lennon""? ""George Harrison""?";John Lennon;music
7007;"What is the name of the little girl who is the main character in the movie My Girl? - ""Vada""? ""Courtney""? ""Stacy""? ""Angie""?";Vada;music
7008;"The Talking Heads song, which can also be referred to as Must Be Paid When It Comes, was originally released on the album True Stories. - ""False""? ""True""?";False;music
7009;"Who recorded Pet Sounds, the #2 album of all time according to Rolling Stone magazine? - ""The Beach Boys""? ""Rolling Stones""? ""Pink Floyd""? ""The Kinks""?";The Beach Boys;music
7010;"Which one hit wonder had a huge hit in 1984 with the song Somebodys Watching Me? - ""Rockwell""? ""Ollie and Jerry""? ""Nena""? ""Mike Reno""?";Rockwell;music
7011;"Over the Hills and Far Away, a song by Gary Moore, was covered by Finnish band Nightwish. - ""False""? ""True""?";True;music
7012;"Which singer had a #1 hit in 1987 with Got My Mind Set On You ? - ""Roy Clark""? ""George Harrison""? ""Jeff Lynne""? ""Tom Petty""?";George Harrison;music
7013;"Simone Simons nearly left Epica to join Finnish Symphonic Metal band Nightwish after the departure of vocalist Tarja Turunen. - ""False""? ""True""?";False;music
7014;"Who recorded the song Who Can it be Now? in 1982? - ""Hooters""? ""Men at Work""? ""Devo""? ""INXS""?";Men at Work;music
7015;"Simone Simons brother is a former member of Epica. What instrument did he play? - ""Piano""? ""Drums""? ""Bass""? ""Guitar""?";Drums;music
7016;"What band was singer Brandon Flowers kicked out of before he joined The Killers? - ""Blush Response""? ""Double Vision""? ""Cold Touch""? ""Crows Nest""?";Blush Response;music
7017;"In the The Light in the Piazza song Say It Somehow, Clara proposes to Fabrizio and he says  ...It is mine to ask and then he proposes to her. - ""False""? ""True""?";True;music
7018;"My Sharona was released in 1979 and became a huge hit for this band. - ""The Kinks""? ""Depeche Mode""? ""The Ramones""? ""The Knack""?";The Knack;music
7019;"The shoes that Fergie wore at her wedding in 2009 were designed by Jimmy Choo. - ""False""? ""True""?";True;music
7020;"Stephen Patrick David Gately was born on 17 March 1976 in this European city. - ""Luxembourg""? ""Dublin""? ""Manchester""? ""Edinburgh""?";Dublin;music
7021;"Marvin Gaye had hit duets with several famous female singers. Which of these is the odd one out? - ""Dottie West""? ""Mary Wells""? ""Kim Weston""? ""Tammi Terrell""?";Dottie West;music
7022;"How many operas did Italian opera composer Giuseppe Verdi compose? - ""12""? ""54""? ""28""? ""35""?";28;music
7023;"Happy Birthday to You was written by two teachers from this city. - ""Des Moines""? ""Springfield""? ""Louisville""? ""Chicago""?";Louisville;music
7024;"Name the artist who performs the song from the sound clip. - ""Two Pac""? ""Tupac""? ""Tu Pac""? ""2Pac""?";2Pac;music
7025;"Un-Break My Heart was a really big hit for this RB diva in the year 1996. - ""Patti LaBelle""? ""Brandy""? ""Toni Braxton""? ""Mariah Carey""?";Toni Braxton;music
7026;"Who recorded the country songs Bubba Shot the Jukebox, It Sure Is Monday, and I Just Wanted You to Know? - ""Mark Chesnutt""? ""Dwight Yoakam""? ""Doug Stone""? ""Clint Black""?";Mark Chesnutt;music
7027;"The following lyrics are from which song by Tesla? Now as sure as the sun is gonna shine the day will come. - ""Love Song""? ""Song and Emotion""? ""Paradise""? ""Heavens Trail""?";Paradise;music
7028;"Mark, a character from the musical Rent quit his job to finish his own movie. - ""False""? ""True""?";True;music
